subject_id,session_id,name,session_type,stage,image_set,session_number,session_date,session_time,age_days,genotype,sex,date_of_birth,rig,project_name,processed_stamp,_id,in_capsule
790322,multiplane-ophys_790322_2025-06-11_15-09-29,multiplane-ophys_790322_2025-06-11_15-09-29_processed_2026-08-19_00-42-46,TRAINING_0_gratings_autorewards_15min,TRAINING_0,,1,2025-06-11,15:09:29.438454,131,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,LearningmFISHTask1A,2026-08-19_00-42-46,282cb52e-4815-4716-ae02-5c2f8db5ca51,True
790322,multiplane-ophys_790322_2025-06-12_15-23-11,multiplane-ophys_790322_2025-06-12_15-23-11_processed_2026-08-19_00-43-34,TRAINING_1_gratings,TRAINING_1,,2,2025-06-12,15:23:11.012984,132,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,LearningmFISHTask1A,2026-08-19_00-43-34,3fdaaec3-d08a-4f6e-96db-c745b3f63e4e,True
790322,multiplane-ophys_790322_2025-06-13_14-57-49,multiplane-ophys_790322_2025-06-13_14-57-49_processed_2026-08-19_00-44-45,TRAINING_1_gratings,TRAINING_1,,3,2025-06-13,14:57:49.289128,133,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,LearningmFISHTask1A,2026-08-19_00-44-45,a7a03e2e-70e6-4072-930a-e3f6774f1508,True
790322,multiplane-ophys_790322_2025-06-16_12-24-56,multiplane-ophys_790322_2025-06-16_12-24-56_processed_2026-08-19_00-44-48,TRAINING_1_gratings,TRAINING_1,,4,2025-06-16,12:24:56.391358,136,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-44-48,8b0ee86b-c308-41d8-aa38-9bc96c6ac605,True
790322,multiplane-ophys_790322_2025-06-17_15-44-27,multiplane-ophys_790322_2025-06-17_15-44-27_processed_2026-08-19_00-45-41,TRAINING_2_gratings_flashed,TRAINING_2,,5,2025-06-17,15:44:27.001798,137,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-45-41,00ab64a1-a450-4908-95ce-2f0994c3a895,True
790322,multiplane-ophys_790322_2025-06-18_14-34-44,multiplane-ophys_790322_2025-06-18_14-34-44_processed_2026-08-19_00-46-44,TRAINING_2_gratings_flashed,TRAINING_2,,6,2025-06-18,14:34:44.250111,138,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-46-44,441c0c47-9d0c-453f-8683-52ade0e03303,True
790322,multiplane-ophys_790322_2025-06-23_12-18-18,multiplane-ophys_790322_2025-06-23_12-18-18_processed_2026-08-19_00-46-52,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,7,2025-06-23,12:18:18.942838,143,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,LearningmFISHTask1A,2026-08-19_00-46-52,6dfb0560-4e21-49c1-8d79-8c1088483f08,True
790322,multiplane-ophys_790322_2025-06-24_12-14-55,multiplane-ophys_790322_2025-06-24_12-14-55_processed_2026-08-19_00-47-19,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,8,2025-06-24,12:14:55.472790,144,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,LearningmFISHTask1A,2026-08-19_00-47-19,c8c881e8-f3d9-47d8-beac-86e661844b00,True
790322,multiplane-ophys_790322_2025-06-25_14-02-09,multiplane-ophys_790322_2025-06-25_14-02-09_processed_2026-08-19_00-46-34,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,9,2025-06-25,14:02:09.505297,145,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-46-34,bb814ae5-7760-4581-b901-e3277aba1460,True
790322,multiplane-ophys_790322_2025-06-26_14-34-26,multiplane-ophys_790322_2025-06-26_14-34-26_processed_2026-08-19_00-46-42,TRAINING_4_images_A_training,TRAINING_4,A,10,2025-06-26,14:34:26.197007,146,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,LearningmFISHTask1A,2026-08-19_00-46-42,0b0d1f29-7291-415c-88f4-c6c0a354393a,True
790322,multiplane-ophys_790322_2025-06-30_11-27-24,multiplane-ophys_790322_2025-06-30_11-27-24_processed_2026-08-19_00-47-07,TRAINING_5_images_A_epilogue,TRAINING_5,A,11,2025-06-30,11:27:24.203809,150,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-47-07,34ab825f-e46f-4536-b39c-a8870fa5393d,True
790322,multiplane-ophys_790322_2025-07-01_13-35-26,multiplane-ophys_790322_2025-07-01_13-35-26_processed_2026-08-19_00-47-08,TRAINING_5_images_A_handoff_ready,TRAINING_5,A,12,2025-07-01,13:35:26.243427,151,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-47-08,4431bdf2-c3a1-4caf-bd30-cbe3bb19bfe4,True
790322,multiplane-ophys_790322_2025-07-02_14-00-54,multiplane-ophys_790322_2025-07-02_14-00-54_processed_2026-08-19_00-47-14,OPHYS_1_images_A,OPHYS_1,A,13,2025-07-02,14:00:54.943455,152,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-47-14,c562676e-a926-4fd3-a47c-811cac7b70d5,True
790322,multiplane-ophys_790322_2025-07-03_14-03-48,multiplane-ophys_790322_2025-07-03_14-03-48_processed_2026-08-19_00-46-52,OPHYS_1_images_A,OPHYS_1,A,14,2025-07-03,14:03:48.900344,153,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-46-52,063aa63f-f231-401f-b816-619512e54f4b,True
790322,multiplane-ophys_790322_2025-07-07_12-19-54,multiplane-ophys_790322_2025-07-07_12-19-54_processed_2026-08-19_00-47-54,OPHYS_4_images_B,OPHYS_4,B,15,2025-07-07,12:19:54.006758,157,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-47-54,d2a26285-73ca-453c-91c7-f6c5331d2931,True
790322,multiplane-ophys_790322_2025-07-08_12-35-46,multiplane-ophys_790322_2025-07-08_12-35-46_processed_2026-08-19_00-48-15,OPHYS_4_images_B,OPHYS_4,B,16,2025-07-08,12:35:46.277304,158,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-48-15,8f91d028-d29c-4c80-9c6d-acf259502395,True
790322,multiplane-ophys_790322_2025-07-10_15-25-55,multiplane-ophys_790322_2025-07-10_15-25-55_processed_2026-08-19_00-47-55,OPHYS_6_images_B,OPHYS_6,B,17,2025-07-10,15:25:55.361040,160,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-47-55,a956ebb6-cb85-4f8a-ab62-3de20b0647f2,True
790322,multiplane-ophys_790322_2025-07-11_14-33-34,multiplane-ophys_790322_2025-07-11_14-33-34_processed_2026-08-19_00-48-10,OPHYS_6_images_B,OPHYS_6,B,18,2025-07-11,14:33:34.387170,161,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-48-10,27d6753f-c2a2-4909-b0a9-f58d6ac4e6ca,True
790322,multiplane-ophys_790322_2025-07-12_10-41-51,multiplane-ophys_790322_2025-07-12_10-41-51_processed_2026-08-19_00-48-21,STAGE_0,STAGE_0,,19,2025-07-12,10:41:51.486050,162,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,U01BFCT,2026-08-19_00-48-21,3fe2ab1b-6ab5-4ae6-b766-bf952040db92,True
790322,multiplane-ophys_790322_2025-08-02_12-29-52,multiplane-ophys_790322_2025-08-02_12-29-52_processed_2026-08-19_00-48-32,STAGE_1,STAGE_1,,20,2025-08-02,12:29:52.014080,183,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-48-32,309b5a7a-9ba8-47cf-91fc-f35ca72e2284,True
790322,multiplane-ophys_790322_2025-08-05_08-54-42,multiplane-ophys_790322_2025-08-05_08-54-42_processed_2026-08-19_00-49-05,STAGE_1,STAGE_1,,21,2025-08-05,08:54:42.563160,186,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,U01BFCT,2026-08-19_00-49-05,cd1fa8e9-9cf5-4a91-833d-8470f6af1929,True
790322,multiplane-ophys_790322_2025-08-06_09-43-14,multiplane-ophys_790322_2025-08-06_09-43-14_processed_2026-08-19_00-49-02,STAGE_1,STAGE_1,,22,2025-08-06,09:43:14.861103,187,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,U01BFCT,2026-08-19_00-49-02,99ce5423-3232-4054-a683-311549ff82fd,True
790322,multiplane-ophys_790322_2025-08-13_10-27-05,multiplane-ophys_790322_2025-08-13_10-27-05_processed_2026-08-19_00-48-02,TRAINING_0_gratings_autorewards_15min,TRAINING_0,,23,2025-08-13,10:27:05.310265,194,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.1,ISIx,2026-08-19_00-48-02,6ee2a0c9-8b0d-436e-bc29-8decc3eff967,True
790322,multiplane-ophys_790322_2025-08-21_09-55-07,multiplane-ophys_790322_2025-08-21_09-55-07_processed_2026-08-19_00-48-39,STAGE_1,STAGE_1,,24,2025-08-21,09:55:07.643210,202,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Male,2025-01-31,MESO.2,ISIx,2026-08-19_00-48-39,80957fa1-eb16-4c51-9530-7c05fd87ccd5,True
800792,multiplane-ophys_800792_2025-07-22_12-20-40,multiplane-ophys_800792_2025-07-22_12-20-40_processed_2026-08-19_00-48-53,TRAINING_0_gratings_autorewards_15min,TRAINING_0,,1,2025-07-22,12:20:40.506597,107,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-48-53,e51cbf17-36b7-4d66-9974-c3ef046a8a84,True
800792,multiplane-ophys_800792_2025-07-23_14-42-38,multiplane-ophys_800792_2025-07-23_14-42-38_processed_2026-08-19_00-50-59,TRAINING_1_gratings,TRAINING_1,,2,2025-07-23,14:42:38.811219,108,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-50-59,2e06d690-8b8f-4a51-9179-d360f502352b,True
800792,multiplane-ophys_800792_2025-07-25_13-02-10,multiplane-ophys_800792_2025-07-25_13-02-10_processed_2026-08-19_00-50-48,TRAINING_1_gratings,TRAINING_1,,3,2025-07-25,13:02:10.389306,110,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-50-48,48f2a912-f0b4-4e24-baf3-858e8b4228bd,True
800792,multiplane-ophys_800792_2025-07-28_14-16-53,multiplane-ophys_800792_2025-07-28_14-16-53_processed_2026-08-19_00-50-56,TRAINING_1_gratings,TRAINING_1,,4,2025-07-28,14:16:53.759612,113,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-50-56,2ae2af67-81d6-48dc-8363-acbd8bf3d1d3,True
800792,multiplane-ophys_800792_2025-07-29_12-31-47,multiplane-ophys_800792_2025-07-29_12-31-47_processed_2026-08-19_00-51-10,TRAINING_1_gratings,TRAINING_1,,5,2025-07-29,12:31:47.879642,114,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-51-10,81447e0c-15b1-470f-beb3-4a4041c72283,True
800792,multiplane-ophys_800792_2025-07-30_13-59-33,multiplane-ophys_800792_2025-07-30_13-59-33_processed_2026-08-19_00-51-07,TRAINING_2_gratings_flashed,TRAINING_2,,6,2025-07-30,13:59:33.670874,115,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,LearningmFISHTask1A,2026-08-19_00-51-07,53a0a121-dc54-42f7-bc44-65107be1e335,True
800792,multiplane-ophys_800792_2025-07-31_12-37-11,multiplane-ophys_800792_2025-07-31_12-37-11_processed_2026-08-19_00-51-09,TRAINING_2_gratings_flashed,TRAINING_2,,7,2025-07-31,12:37:11.683607,116,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,LearningmFISHTask1A,2026-08-19_00-51-09,475a0bc7-9abe-4978-9933-7b4553f0bfa8,True
800792,multiplane-ophys_800792_2025-08-04_11-43-33,multiplane-ophys_800792_2025-08-04_11-43-33_processed_2026-08-19_00-51-15,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,8,2025-08-04,11:43:33.514901,120,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-51-15,00c22e98-d7e6-4087-93ad-d441bf9e3647,True
800792,multiplane-ophys_800792_2025-08-05_11-15-02,multiplane-ophys_800792_2025-08-05_11-15-02_processed_2026-08-19_00-50-49,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,9,2025-08-05,11:15:02.446528,121,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,LearningmFISHTask1A,2026-08-19_00-50-49,49751348-2d63-45ca-8c96-965b682f202c,True
800792,multiplane-ophys_800792_2025-08-07_14-21-47,multiplane-ophys_800792_2025-08-07_14-21-47_processed_2026-08-19_00-51-04,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,10,2025-08-07,14:21:47.637135,123,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,LearningmFISHTask1A,2026-08-19_00-51-04,00d55691-6142-4537-85b4-113cf4ead60b,True
800792,multiplane-ophys_800792_2025-08-08_14-53-57,multiplane-ophys_800792_2025-08-08_14-53-57_processed_2026-08-19_00-52-00,TRAINING_3_images_A_10uL_reward,TRAINING_3,A,11,2025-08-08,14:53:57.861510,124,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,LearningmFISHTask1A,2026-08-19_00-52-00,a1a86b36-be78-43ba-969d-3eff7dd91e19,True
800792,multiplane-ophys_800792_2025-08-11_12-59-01,multiplane-ophys_800792_2025-08-11_12-59-01_processed_2026-08-19_00-52-18,TRAINING_4_images_A_training,TRAINING_4,A,12,2025-08-11,12:59:01.649956,127,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,LearningmFISHTask1A,2026-08-19_00-52-18,393cec85-b6c4-40f0-b3c4-566f7427cb5e,True
800792,multiplane-ophys_800792_2025-08-12_12-34-34,multiplane-ophys_800792_2025-08-12_12-34-34_processed_2026-08-19_00-52-40,TRAINING_5_images_A_epilogue,TRAINING_5,A,13,2025-08-12,12:34:34.689169,128,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-52-40,6b124018-9e14-435c-947c-dde3acc970da,True
800792,multiplane-ophys_800792_2025-08-13_14-25-39,multiplane-ophys_800792_2025-08-13_14-25-39_processed_2026-08-19_00-52-36,TRAINING_5_images_A_handoff_ready,TRAINING_5,A,14,2025-08-13,14:25:39.850006,129,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-52-36,5e6b855d-5bda-43de-9e5b-a23295143cdb,True
800792,multiplane-ophys_800792_2025-08-14_14-29-33,multiplane-ophys_800792_2025-08-14_14-29-33_processed_2026-08-19_00-52-51,OPHYS_1_images_A,OPHYS_1,A,15,2025-08-14,14:29:33.191287,130,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-52-51,2b1622e9-47a4-4b50-bf5d-00c84afa5636,True
800792,multiplane-ophys_800792_2025-08-15_15-13-09,multiplane-ophys_800792_2025-08-15_15-13-09_processed_2026-08-19_00-52-47,OPHYS_1_images_A,OPHYS_1,A,16,2025-08-15,15:13:09.794164,131,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-52-47,685febf5-f16e-4e36-acc1-8da93e020857,True
800792,multiplane-ophys_800792_2025-08-18_14-43-32,multiplane-ophys_800792_2025-08-18_14-43-32_processed_2026-08-19_00-53-45,OPHYS_4_images_B,OPHYS_4,B,17,2025-08-18,14:43:32.159080,134,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-53-45,c6074a67-cc0b-448d-bd1c-1a9ecba3fc80,True
800792,multiplane-ophys_800792_2025-08-19_13-08-51,multiplane-ophys_800792_2025-08-19_13-08-51_processed_2026-08-19_00-53-37,OPHYS_4_images_B,OPHYS_4,B,18,2025-08-19,13:08:51.115447,135,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-53-37,3a3163fe-edce-4745-9c09-0bae4e166bf3,True
800792,multiplane-ophys_800792_2025-08-20_14-43-42,multiplane-ophys_800792_2025-08-20_14-43-42_processed_2026-08-19_00-53-44,OPHYS_6_images_B,OPHYS_6,B,19,2025-08-20,14:43:42.136068,136,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-53-44,ef473625-5890-4283-b426-3f87d987015b,True
800792,multiplane-ophys_800792_2025-08-21_14-34-02,multiplane-ophys_800792_2025-08-21_14-34-02_processed_2026-08-19_00-53-28,OPHYS_6_images_B,OPHYS_6,B,20,2025-08-21,14:34:02.870120,137,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-53-28,887b673f-4a5a-4607-b9c8-2992c5d725e7,True
800792,multiplane-ophys_800792_2025-08-22_14-37-56,multiplane-ophys_800792_2025-08-22_14-37-56_processed_2026-08-19_00-53-35,OPHYS_6_images_B,OPHYS_6,B,21,2025-08-22,14:37:56.417073,138,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-53-35,1ba230c3-441c-490b-b838-2d0e2b1c6696,True
800792,multiplane-ophys_800792_2025-08-25_13-00-38,multiplane-ophys_800792_2025-08-25_13-00-38_processed_2026-08-19_00-55-51,STAGE_0,STAGE_0,,22,2025-08-25,13:00:38.344076,141,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-55-51,cdafbcc7-b19f-4cb8-a858-371978d8f288,True
800792,multiplane-ophys_800792_2025-08-26_12-30-21,multiplane-ophys_800792_2025-08-26_12-30-21_processed_2026-08-19_00-55-07,STAGE_1,STAGE_1,,23,2025-08-26,12:30:21.798686,142,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,U01BFCT,2026-08-19_00-55-07,b9c4e45b-18d3-4085-9382-ae29d5ae7fd0,True
800792,multiplane-ophys_800792_2025-08-27_14-31-17,multiplane-ophys_800792_2025-08-27_14-31-17_processed_2026-08-19_00-55-25,STAGE_1,STAGE_1,,24,2025-08-27,14:31:17.990069,143,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-55-25,b03b1378-3285-45c7-92a3-f9f7a4266c6d,True
800792,multiplane-ophys_800792_2025-08-29_13-40-16,multiplane-ophys_800792_2025-08-29_13-40-16_processed_2026-08-19_00-55-09,STAGE_1,STAGE_1,,25,2025-08-29,13:40:16.012288,145,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-55-09,b7314291-68cb-4dda-906f-65c7f90b20d6,True
800792,multiplane-ophys_800792_2025-11-06_11-00-52,multiplane-ophys_800792_2025-11-06_11-00-52_processed_2026-08-19_00-53-54,STAGE_1,STAGE_1,,26,2025-11-06,11:00:52.368687,214,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-53-54,ea6681fc-29ff-456b-bbcf-a06a87ad4285,True
800792,multiplane-ophys_800792_2025-11-07_11-04-07,multiplane-ophys_800792_2025-11-07_11-04-07_processed_2026-08-19_00-53-56,STAGE_1,STAGE_1,,27,2025-11-07,11:04:07.999436,215,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-53-56,5466dc79-e35f-4fe6-93a0-86b11847dcbb,True
800792,multiplane-ophys_800792_2025-11-11_09-26-07,multiplane-ophys_800792_2025-11-11_09-26-07_processed_2026-08-19_00-53-56,STAGE_1,STAGE_1,,28,2025-11-11,09:26:07.893618,219,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-53-56,0ba9e546-7aaf-4db3-be52-d0a1e3a79683,True
800792,multiplane-ophys_800792_2025-11-17_11-16-34,multiplane-ophys_800792_2025-11-17_11-16-34_processed_2026-08-19_00-54-00,STAGE_1,STAGE_1,,29,2025-11-17,11:16:34.705982,225,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-06,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-54-00,7ed1e8bf-a87b-46eb-aa5e-ecc014b34a1b,True
800995,multiplane-ophys_800995_2025-08-05_13-25-58,multiplane-ophys_800995_2025-08-05_13-25-58_processed_2026-08-19_00-54-24,TRAINING_0_gratings_autorewards_15min,TRAINING_0,,1,2025-08-05,13:25:58.661714,120,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-07,MESO.2,LearningmFISHTask1A,2026-08-19_00-54-24,7b59abf2-cd49-4a36-85e4-2f58c656ca67,True
800995,multiplane-ophys_800995_2025-08-07_12-29-04,multiplane-ophys_800995_2025-08-07_12-29-04_processed_2026-08-19_00-56-29,TRAINING_1_gratings,TRAINING_1,,2,2025-08-07,12:29:04.018771,122,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-07,MESO.2,LearningmFISHTask1A,2026-08-19_00-56-29,0ce1b2c2-a85f-4985-8330-86bad030d1b5,True
800995,multiplane-ophys_800995_2025-08-08_12-49-42,multiplane-ophys_800995_2025-08-08_12-49-42_processed_2026-08-19_00-56-19,TRAINING_1_gratings,TRAINING_1,,3,2025-08-08,12:49:42.427619,123,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-07,MESO.2,Learning mFISH-V1omFISH,2026-08-19_00-56-19,d1be33ef-1a1e-40b5-8c32-0ade1721869a,True
800995,multiplane-ophys_800995_2025-08-11_11-02-36,multiplane-ophys_800995_2025-08-11_11-02-36_processed_2026-08-19_00-56-16,TRAINING_1_gratings,TRAINING_1,,4,2025-08-11,11:02:36.216625,126,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,Female,2025-04-07,MESO.2,LearningmFISHTask1A,2026-08-19_00-56-16,d17f9ee9-fbb8-4d05-9189-9139635c4af3,True
