project_name,session_type,stimulus_category,_id,name,subject_id,genotype,date_of_birth,age,sex,species,modality,session_id,session_number,session_date,session_start_time,session_end_time,rig_id,mouse_platform,targeted_structure,n_planes,imaging_depths_um,depth_min_um,depth_max_um,n_coupled_pairs,frame_rate_hz,n_frames,n_rois_total,n_soma_total,n_rois_min,n_rois_max,image_set,n_stimulus_presentations,n_trials,epoch_labels,stimulus_labels,data_level,pipeline_version,n_data_processes,has_original_metadata,raw_matches_processed,processing_date
Learning mFISH-V1omFISH,STAGE_1,drifting_gratings,20070fd8-961c-4947-b183-b4dd5c2b6f04,multiplane-ophys_800995_2025-11-14_10-36-31_processed_2026-08-19_01-00-27,800995,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-07,221,Female,Mus musculus,pophys|behavior,multiplane-ophys_800995_2025-11-14_10-36-31,27,2025-11-14,10:36:31.180796,11:39:07.298176,MESO.2,disc,VISp,2,83|371,83,371,1,42.51,161388,149,145,69,80,,1096.0,,drifting_gratings_contrast|drifting_gratings_TF|spontaneous,drifting_gratings_TF|drifting_gratings_contrast,derived,v1,14,True,True,2026-08-19
LearningmFISHTask1A,TRAINING_0_gratings_autorewards_15min,static_gratings,a2c9e6f1-0967-4adf-b4aa-23bb8b9de9f4,multiplane-ophys_804363_2025-08-12_13-01-00_processed_2026-08-19_01-00-55,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,107,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-08-12_13-01-00,1,2025-08-12,13:01:00.094467,13:16:41.123217,MESO.1,disc,VISp,8,40|80|120|160|200|240|280|320,40,320,4,9.48,8921,641,587,65,104,,119.0,118.0,spontaneous,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,True,True,2026-08-19
LearningmFISHTask1A,TRAINING_1_gratings,static_gratings,d5a5135b-e5df-4fd7-9b14-2fb813a82f73,multiplane-ophys_804363_2025-08-13_14-32-41_processed_2026-08-19_01-01-46,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,108,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-08-13_14-32-41,2,2025-08-13,14:32:41.286177,15:33:22.147377,MESO.1,disc,VISp,8,42|82|120|160|198|240|280|320,42,320,4,9.48,34515,590,536,60,95,,265.0,937.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,True,True,2026-08-19
LearningmFISHTask1A,TRAINING_1_gratings,static_gratings,34a7af1b-fab3-4598-b6df-a9b65e35a19e,multiplane-ophys_804363_2025-08-14_14-24-15_processed_2026-08-19_01-01-49,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,109,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-08-14_14-24-15,3,2025-08-14,14:24:15.359752,15:25:00.758732,MESO.1,disc,VISp,8,40|82|120|160|200|240|280|320,40,320,4,9.48,34559,610,555,65,87,,319.0,669.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,True,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_2_gratings_flashed,flashed_gratings,1e73559c-2ee2-4b47-a3b0-a17cbb65d3c1,multiplane-ophys_804363_2025-08-15_13-19-14_processed_2026-08-19_01-01-50,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,110,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-08-15_13-19-14,4,2025-08-15,13:19:14.438293,14:19:59.887133,MESO.1,disc,VISp,8,36|78|120|160|200|240|278|316,36,316,4,9.48,34557,624,571,68,85,,4803.0,685.0,spontaneous|change_detection,gratings_0|gratings_180|gratings_270|gratings_90,derived,v1,50,True,True,2026-08-19
LearningmFISHTask1A,TRAINING_3_images_A_10uL_reward,flashed_images,ac749fbc-ed34-4f9a-a7f7-d48f01e6da30,multiplane-ophys_804363_2025-08-18_11-40-56_processed_2026-08-19_01-02-01,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,113,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-08-18_11-40-56,5,2025-08-18,11:40:56.230739,12:41:36.392009,MESO.1,disc,VISp,8,40|80|120|160|200|238|278|314,40,314,4,9.48,34512,626,573,68,94,A,4796.0,600.0,spontaneous|change_detection,im061|im062|im063|im065|im066|im069|im077|im085,derived,v1,50,True,True,2026-08-19
LearningmFISHTask1A,TRAINING_3_images_A_10uL_reward,flashed_images,51a255c2-17f8-46f0-ad21-55246c4fa1a8,multiplane-ophys_804363_2025-08-19_11-46-48_processed_2026-08-19_01-03-05,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,114,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-08-19_11-46-48,6,2025-08-19,11:46:48.155537,12:47:31.369027,MESO.1,disc,VISp,8,36|76|115|160|198|232|274|304,36,304,4,9.48,34537,609,546,61,89,A,4800.0,606.0,spontaneous|change_detection,im061|im062|im063|im065|im066|im069|im077|im085,derived,v1,42,True,True,2026-08-19
LearningmFISHTask1A,TRAINING_3_images_A_10uL_reward,flashed_images,37033826-f4d5-4a94-b7df-51c5dd8a3dcd,multiplane-ophys_804363_2025-08-20_14-57-53_processed_2026-08-19_01-02-54,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,115,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-08-20_14-57-53,7,2025-08-20,14:57:53.791831,15:58:37.138431,MESO.1,disc,VISp,8,36|76|116|160|200|236|276|318,36,318,4,9.48,34534,603,554,62,89,A,4800.0,589.0,spontaneous|change_detection,im061|im062|im063|im065|im066|im069|im077|im085,derived,v1,50,True,True,2026-08-19
LearningmFISHTask1A,TRAINING_4_images_A_training,flashed_images,f5140faf-1dcd-4115-a58f-be9bf7ca1c4f,multiplane-ophys_804363_2025-08-21_14-13-43_processed_2026-08-19_01-03-00,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,116,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-08-21_14-13-43,8,2025-08-21,14:13:43.088154,15:14:27.869554,MESO.1,disc,VISp,8,38|76|116|156|198|238|274|314,38,314,4,9.48,34549,597,540,61,89,A,4802.0,526.0,spontaneous|change_detection,im061|im062|im063|im065|im066|im069|im077|im085,derived,v1,42,True,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_5_images_A_epilogue,flashed_images,1b377940-c16c-451b-9551-cd0be9534f2c,multiplane-ophys_804363_2025-08-22_10-55-29_processed_2026-08-19_01-03-42,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,117,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-08-22_10-55-29,9,2025-08-22,10:55:29.141443,12:10:34.417653,MESO.1,disc,VISp,8,48|80|120|160|200|240|276|318,48,318,4,9.48,42710,599,553,59,92,A,4802.0,519.0,spontaneous|change_detection|natural_movie_one,im061|im062|im063|im065|im066|im069|im077|im085,derived,v1,50,True,True,2026-08-19
Learning mFISH-V1omFISH,TRAINING_5_images_A_handoff_ready,flashed_images,e64c1331-05d7-4048-af05-eb1fedffbd15,multiplane-ophys_804363_2025-08-25_11-46-42_processed_2026-08-19_01-03-40,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,120,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-08-25_11-46-42,10,2025-08-25,11:46:42.308522,13:01:46.400182,MESO.1,disc,VISp,8,44|78|115|158|198|236|276|314,44,314,4,9.48,42699,647,591,69,92,A,4800.0,535.0,spontaneous|change_detection|natural_movie_one,im061|im062|im063|im065|im066|im069|im077|im085,derived,v1,50,True,True,2026-08-19
Learning mFISH-V1omFISH,OPHYS_1_images_A,familiar_images,dfcf0f9a-14b5-41e4-96cf-b910a9993935,multiplane-ophys_804363_2025-08-26_11-28-57_processed_2026-08-19_01-03-50,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,121,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-08-26_11-28-57,11,2025-08-26,11:28:57.085497,12:44:03.979797,MESO.1,disc,VISp,8,42|74|118|158|198|238|268|308,42,308,4,9.48,42724,626,572,69,93,A,4804.0,462.0,spontaneous|change_detection|natural_movie_one,im061|im062|im063|im065|im066|im069|im077|im085|omitted,derived,v1,42,True,True,2026-08-19
Learning mFISH-V1omFISH,OPHYS_1_images_A,familiar_images,4fa4e594-648f-4452-bcef-d1f36caa98c7,multiplane-ophys_804363_2025-08-28_14-46-56_processed_2026-08-19_01-04-54,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,123,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-08-28_14-46-56,12,2025-08-28,14:46:56.017018,16:02:02.043948,MESO.1,disc,VISp,8,44|80|116|160|200|234|270|310,44,310,4,9.48,42714,635,587,69,97,A,4803.0,571.0,spontaneous|change_detection|natural_movie_one,im061|im062|im063|im065|im066|im069|im077|im085|omitted,derived,v1,42,True,True,2026-08-19
Learning mFISH-V1omFISH,OPHYS_4_images_B,novel_images,da07fefc-7cc1-48f1-b60f-8ac3a0ab69ef,multiplane-ophys_804363_2025-08-29_14-47-31_processed_2026-08-19_01-04-57,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,124,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-08-29_14-47-31,13,2025-08-29,14:47:31.754315,16:02:37.297765,MESO.1,disc,VISp,8,40|78|118|156|196|236|268|310,40,310,4,9.48,42709,630,573,66,95,B,4802.0,526.0,spontaneous|change_detection|natural_movie_one,im000|im031|im035|im045|im054|im073|im075|im106|omitted,derived,v1,50,True,True,2026-08-19
Learning mFISH-V1omFISH,OPHYS_4_images_B,novel_images,4f5d351a-3ceb-4caa-ab8d-d38e8d0f3f78,multiplane-ophys_804363_2025-09-02_11-50-29_processed_2026-08-19_01-05-07,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,128,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-09-02_11-50-29,14,2025-09-02,11:50:29.165700,13:05:36.110980,MESO.1,disc,VISp,8,42|80|116|156|198|234|270|310,42,310,4,9.48,42727,669,616,75,97,B,4804.0,495.0,spontaneous|change_detection|natural_movie_one,im000|im031|im035|im045|im054|im073|im075|im106|omitted,derived,v1,50,True,True,2026-08-19
Learning mFISH-V1omFISH,OPHYS_6_images_B,novel_extinction,773315d5-1276-4303-9f43-49964401174b,multiplane-ophys_804363_2025-09-03_14-53-32_processed_2026-08-19_01-05-02,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,129,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-09-03_14-53-32,15,2025-09-03,14:53:32.529344,16:08:33.585614,MESO.1,disc,VISp,8,42|84|120|160|200|240|274|312,42,312,4,9.48,42667,645,595,63,94,B,4796.0,402.0,spontaneous|change_detection|natural_movie_one,im000|im031|im035|im045|im054|im073|im075|im106|omitted,derived,v1,50,True,True,2026-08-19
Learning mFISH-V1omFISH,OPHYS_6_images_B,novel_extinction,b0321a57-7fbb-4f71-8213-22939c18761b,multiplane-ophys_804363_2025-09-04_16-08-45_processed_2026-08-19_01-05-08,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,130,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-09-04_16-08-45,16,2025-09-04,16:08:45.114554,17:23:50.624784,MESO.1,disc,VISp,8,48|80|120|160|200|238|272|314,48,314,4,9.48,42711,665,610,66,94,B,4802.0,409.0,spontaneous|change_detection|natural_movie_one,im000|im031|im035|im045|im054|im073|im075|im106|omitted,derived,v1,50,True,True,2026-08-19
Learning mFISH-V1omFISH,STAGE_0,natural_movies,ab17d63f-5d36-47be-a460-fc87614536b5,multiplane-ophys_804363_2025-09-05_13-25-33_processed_2026-08-19_01-05-09,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,131,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-09-05_13-25-33,17,2025-09-05,13:25:33.172779,14:42:11.660289,MESO.1,disc,VISp,8,44|78|120|160|196|240|276|320,44,320,4,9.48,43594,668,623,75,97,,137370.0,,ds_warped_15_Session_0_00|ds_warped_15_Session_0_01|ds_warped_15_Session_0_02|ds_warped_15_Session_0_03|ds_warped_15_Session_0_04|ds_warped_15_Session_0_05|ds_warped_15_Session_0_06|ds_warped_15_Session_0_07|ds_warped_15_Session_0_08|ds_warped_15_Session_0_09|ds_warped_15_Session_0_10|ds_warped_15_Session_0_11|ds_warped_15_Session_0_12|ds_warped_15_Session_0_13|ds_warped_15_Session_0_14|ds_warped_15_Session_0_15|ds_warped_15_Session_0_16|ds_warped_15_Session_0_17|ds_warped_15_Session_0_18|ds_warped_15_Session_0_19|ds_warped_15_Session_0_20|ds_warped_15_Session_0_21|ds_warped_15_Session_0_22|ds_warped_15_Session_0_23|ds_warped_15_Session_0_24|ds_warped_15_Session_0_25|ds_warped_15_Session_0_26|ds_warped_15_Session_0_27|ds_warped_15_Session_test_0_0|ds_warped_15_Session_0_28|ds_warped_15_Session_0_29|ds_warped_15_Session_0_30|ds_warped_15_Session_0_31|ds_warped_15_Session_0_32|ds_warped_15_Session_0_33|ds_warped_15_Session_0_34|ds_warped_15_Session_0_35|ds_warped_15_Session_0_36|ds_warped_15_Session_0_37|ds_warped_15_Session_0_38|ds_warped_15_Session_0_39|ds_warped_15_Session_0_40|ds_warped_15_Session_0_41|ds_warped_15_Session_0_42|ds_warped_15_Session_0_43|ds_warped_15_Session_0_44|ds_warped_15_Session_0_45|ds_warped_15_Session_0_46|ds_warped_15_Session_0_47|ds_warped_15_Session_0_48|ds_warped_15_Session_0_49|ds_warped_15_Session_0_50|ds_warped_15_Session_0_51|ds_warped_15_Session_0_52|ds_warped_15_Session_0_53|ds_warped_15_Session_0_54,ds_warped_15_Session_0_00|ds_warped_15_Session_0_01|ds_warped_15_Session_0_02|ds_warped_15_Session_0_03|ds_warped_15_Session_0_04|ds_warped_15_Session_0_05|ds_warped_15_Session_0_06|ds_warped_15_Session_0_07|ds_warped_15_Session_0_08|ds_warped_15_Session_0_09|ds_warped_15_Session_0_10|ds_warped_15_Session_0_11|ds_warped_15_Session_0_12|ds_warped_15_Session_0_13|ds_warped_15_Session_0_14|ds_warped_15_Session_0_15|ds_warped_15_Session_0_16|ds_warped_15_Session_0_17|ds_warped_15_Session_0_18|ds_warped_15_Session_0_19|ds_warped_15_Session_0_20|ds_warped_15_Session_0_21|ds_warped_15_Session_0_22|ds_warped_15_Session_0_23|ds_warped_15_Session_0_24|ds_warped_15_Session_0_25|ds_warped_15_Session_0_26|ds_warped_15_Session_0_27|ds_warped_15_Session_0_28|ds_warped_15_Session_0_29|ds_warped_15_Session_0_30|ds_warped_15_Session_0_31|ds_warped_15_Session_0_32|ds_warped_15_Session_0_33|ds_warped_15_Session_0_34|ds_warped_15_Session_0_35|ds_warped_15_Session_0_36|ds_warped_15_Session_0_37|ds_warped_15_Session_0_38|ds_warped_15_Session_0_39|ds_warped_15_Session_0_40|ds_warped_15_Session_0_41|ds_warped_15_Session_0_42|ds_warped_15_Session_0_43|ds_warped_15_Session_0_44|ds_warped_15_Session_0_45|ds_warped_15_Session_0_46|ds_warped_15_Session_0_47|ds_warped_15_Session_0_48|ds_warped_15_Session_0_49|ds_warped_15_Session_0_50|ds_warped_15_Session_0_51|ds_warped_15_Session_0_52|ds_warped_15_Session_0_53|ds_warped_15_Session_0_54|ds_warped_15_Session_test_0_0,derived,v1,50,True,True,2026-08-19
Learning mFISH-V1omFISH,STAGE_1,drifting_gratings,828cf2c1-8088-481d-8f49-0e1f4bc3ffa0,multiplane-ophys_804363_2025-09-08_09-24-39_processed_2026-08-19_01-05-32,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,134,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-09-08_09-24-39,18,2025-09-08,09:24:39.253310,10:27:15.579420,MESO.1,disc,VISp,8,42|82|120|160|198|240|276|320,42,320,4,9.48,35614,681,634,77,98,,1094.0,,drifting_gratings_contrast|drifting_gratings_TF|spontaneous,drifting_gratings_TF|drifting_gratings_contrast,derived,v1,50,True,True,2026-08-19
LearningmFISHTask1A,STAGE_1,drifting_gratings,5ab4dcb8-fcb4-4031-b86e-54d3b7cd5f56,multiplane-ophys_804363_2025-09-09_11-44-14_processed_2026-08-19_01-05-33,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,135,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-09-09_11-44-14,19,2025-09-09,11:44:14.156559,12:46:50.465559,MESO.1,disc,VISp,8,44|84|122|160|200|240|280|322,44,322,4,9.48,35611,663,617,71,99,,1092.0,,drifting_gratings_contrast|drifting_gratings_TF|spontaneous,drifting_gratings_TF|drifting_gratings_contrast,derived,v1,50,True,True,2026-08-19
Learning mFISH-V1omFISH,STAGE_1,drifting_gratings,acaf55c9-fa2f-460c-a311-ecaefb02d1fa,multiplane-ophys_804363_2025-09-10_14-44-56_processed_2026-08-19_01-05-12,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,136,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-09-10_14-44-56,20,2025-09-10,14:44:56.562364,15:47:32.988574,MESO.1,disc,VISp,8,44|84|124|160|200|240|280|322,44,322,4,9.48,35611,618,563,70,89,,1092.0,,drifting_gratings_contrast|drifting_gratings_TF|spontaneous,drifting_gratings_TF|drifting_gratings_contrast,derived,v1,42,True,True,2026-08-19
Learning mFISH-V1omFISH,CENTER_MOUSEMOTION,,77bf929c-94b7-436b-b2f9-cdd214717c2b,multiplane-ophys_804363_2025-09-24_13-00-27_processed_2026-08-19_01-05-12,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,150,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-09-24_13-00-27,21,2025-09-24,13:00:27.494083,14:09:19.036813,MESO.1,disc,VISp,8,47|85|123|163|206|246|290|328,47,328,4,9.48,39164,534,498,47,79,,2944.0,,receptive_field_block|spontaneous|drifting_gratings_field_block|homogeneous_background|stim_003,drifting_gratings_field_block|homogeneous_background|receptive_field_block,derived,v1,42,True,True,2026-08-19
OpenScope,CENTER_MOUSEMOTION,,11f6f65a-d8f3-446d-a012-3e468be72fd4,multiplane-ophys_804363_2025-09-29_11-55-50_processed_2026-08-19_01-06-15,804363,Slc32a1-IRES-Cre/wt;Oi1(TIT2L-jGCaMP8s-WPRE-ICL-IRES-tTA2)/wt,2025-04-27,155,Female,Mus musculus,pophys|behavior,multiplane-ophys_804363_2025-09-29_11-55-50,22,2025-09-29,11:55:50.008728,13:04:41.618258,MESO.1,disc,VISp,8,40|80|115|155|195|240|280|320,40,320,4,9.48,39167,567,529,61,79,,2948.0,,receptive_field_block|spontaneous|drifting_gratings_field_block|homogeneous_background|stim_003,drifting_gratings_field_block|homogeneous_background|receptive_field_block,derived,v1,50,True,True,2026-08-19
